"Date","Price","Open","High","Low","Vol.","Change %"
"06/13/2024","24,583.3","24,708.3","24,750.0","24,416.7","24.66M","-0.34%"
"06/12/2024","24,666.7","24,166.7","24,666.7","24,166.7","23.14M","1.72%"
"06/11/2024","24,250.0","24,500.0","24,708.3","24,208.3","32.38M","-0.68%"
"06/10/2024","24,416.7","24,500.0","24,541.7","24,291.7","24.31M","0.00%"
"06/07/2024","24,416.7","24,458.3","24,500.0","24,250.0","17.86M","0.00%"
"06/06/2024","24,416.7","24,375.0","24,708.3","24,083.3","24.99M","0.17%"
"06/05/2024","24,375.0","24,416.7","24,583.3","24,250.0","23.03M","-0.17%"
"06/04/2024","24,416.7","24,166.7","24,833.3","24,166.7","47.59M","1.03%"
"06/03/2024","24,166.7","24,000.0","24,250.0","24,000.0","24.76M","1.40%"
"05/31/2024","23,833.3","23,666.7","24,000.0","23,375.0","21.28M","1.24%"
"05/30/2024","23,541.7","23,750.0","23,791.7","23,333.3","32.71M","-1.22%"
"05/29/2024","23,833.3","24,250.0","24,375.0","23,833.3","25.92M","-1.89%"
"05/28/2024","24,291.7","24,166.7","24,333.3","24,000.0","21.08M","0.87%"
"05/27/2024","24,083.3","24,083.3","24,416.7","23,875.0","18.91M","0.00%"
"05/24/2024","24,083.3","24,416.7","24,583.3","23,750.0","36.18M","-2.03%"
"05/23/2024","24,583.3","24,041.7","24,583.3","23,833.3","45.44M","3.67%"
"05/22/2024","23,712.1","24,128.8","24,204.5","23,598.5","52.51M","-1.73%"
"05/21/2024","24,128.8","24,242.4","24,242.4","23,825.8","27.54M","-0.47%"
"05/20/2024","24,242.4","23,977.3","24,356.1","23,939.4","61.37M","1.27%"
"05/17/2024","23,939.4","23,939.4","23,939.4","23,598.5","37.81M","0.00%"
"05/16/2024","23,939.4","23,939.4","24,128.8","23,825.8","36.17M","1.28%"
"05/15/2024","23,636.4","22,916.7","23,750.0","22,916.7","59.55M","3.31%"
"05/14/2024","22,878.8","23,030.3","23,257.6","22,803.0","20.68M","0.00%"
"05/13/2024","22,878.8","23,143.9","23,219.7","22,803.0","17.39M","-0.82%"
"05/10/2024","23,068.2","23,181.8","23,219.7","22,689.4","25.06M","0.00%"
"05/09/2024","23,068.2","23,409.1","23,409.1","22,765.1","25.64M","-0.81%"
"05/08/2024","23,257.6","22,840.9","23,484.8","22,537.9","45.26M","1.82%"
"05/07/2024","22,840.9","22,272.7","22,878.8","22,159.1","39.78M","2.90%"
"05/06/2024","22,197.0","21,856.1","22,234.8","21,818.2","35.78M","2.27%"
"05/03/2024","21,704.5","21,477.3","22,045.4","21,477.3","22.06M","1.06%"
"05/02/2024","21,477.3","21,515.1","21,515.1","21,250.0","9.67M","-0.18%"
"04/26/2024","21,515.1","21,439.4","21,628.8","21,250.0","24.16M","-0.53%"
"04/25/2024","21,628.8","21,742.4","21,742.4","21,439.4","14.83M","-0.87%"
"04/24/2024","21,818.2","21,136.4","21,931.8","21,022.7","30.43M","4.35%"
"04/23/2024","20,909.1","21,212.1","21,250.0","20,795.4","24.24M","-1.43%"
"04/22/2024","21,212.1","21,363.6","21,363.6","21,098.5","16.36M","0.72%"
"04/19/2024","21,060.6","21,060.6","21,477.3","20,833.3","34.50M","-0.71%"
"04/17/2024","21,212.1","21,590.9","21,628.8","21,136.4","20.56M","-1.23%"
"04/16/2024","21,477.3","21,590.9","21,628.8","21,098.5","44.12M","-0.53%"
"04/15/2024","21,590.9","22,613.6","22,689.4","21,287.9","41.06M","-4.84%"
"04/12/2024","22,689.4","22,727.3","22,803.0","22,613.6","18.37M","0.17%"
"04/11/2024","22,651.5","22,310.6","22,840.9","22,310.6","25.40M","0.84%"
"04/10/2024","22,462.1","22,689.4","22,803.0","22,462.1","14.70M","-0.84%"
"04/09/2024","22,651.5","22,424.2","22,651.5","22,386.4","12.99M","1.01%"
"04/08/2024","22,424.2","22,310.6","22,575.8","22,197.0","22.06M","0.51%"
"04/05/2024","22,310.6","22,310.6","22,537.9","22,159.1","31.70M","-0.51%"
"04/04/2024","22,424.2","22,689.4","22,765.1","22,386.4","34.81M","-1.17%"
"04/03/2024","22,689.4","22,992.4","23,068.2","22,689.4","28.37M","-1.48%"
"04/02/2024","23,030.3","22,651.5","23,030.3","22,575.8","34.71M","1.00%"
"04/01/2024","22,803.0","22,878.8","22,992.4","22,689.4","27.40M","-0.50%"
"03/29/2024","22,916.7","23,181.8","23,181.8","22,916.7","19.56M","-0.98%"
"03/28/2024","23,143.9","23,371.2","23,371.2","23,068.2","25.23M","-0.16%"
"03/27/2024","23,181.8","23,409.1","23,560.6","23,181.8","32.11M","0.16%"
"03/26/2024","23,143.9","22,878.8","23,143.9","22,803.0","15.81M","1.16%"
"03/25/2024","22,878.8","23,143.9","23,447.0","22,765.1","28.18M","-1.15%"
"03/22/2024","23,143.9","22,992.4","23,257.6","22,878.8","49.35M","0.99%"
"03/21/2024","22,916.7","22,992.4","23,143.9","22,803.0","26.36M","0.83%"
"03/20/2024","22,727.3","22,613.6","22,803.0","22,537.9","17.12M","0.67%"
"03/19/2024","22,575.8","22,348.5","23,181.8","22,272.7","35.61M","0.68%"
"03/18/2024","22,424.2","22,840.9","22,878.8","21,969.7","66.13M","-1.66%"
"03/15/2024","22,803.0","22,992.4","23,257.6","22,727.3","47.29M","-0.82%"
"03/14/2024","22,992.4","23,409.1","23,409.1","22,916.7","40.62M","-1.46%"
"03/13/2024","23,333.3","22,878.8","23,371.2","22,803.0","38.76M","1.99%"
"03/12/2024","22,878.8","22,613.6","23,030.3","22,575.8","39.78M","1.00%"
"03/11/2024","22,651.5","22,954.5","23,181.8","22,575.8","40.15M","-1.32%"
"03/08/2024","22,954.5","23,484.8","23,522.7","22,916.7","62.47M","-2.26%"
"03/07/2024","23,484.8","23,257.6","23,750.0","23,181.8","42.59M","0.65%"
"03/06/2024","23,333.3","23,560.6","23,598.5","23,106.1","37.04M","-1.12%"
"03/05/2024","23,598.5","23,333.3","23,712.1","23,257.6","39.49M","1.14%"
"03/04/2024","23,333.3","23,484.8","23,787.9","23,257.6","37.72M","-0.16%"
"03/01/2024","23,371.2","23,636.4","23,636.4","23,219.7","35.59M","-0.48%"
"02/29/2024","23,484.8","23,295.4","23,598.5","23,106.1","44.33M","1.31%"
"02/28/2024","23,181.8","23,030.3","23,447.0","22,840.9","46.47M","0.82%"
"02/27/2024","22,992.4","21,893.9","23,068.2","21,818.2","114.63M","5.38%"
"02/26/2024","21,818.2","21,515.1","21,818.2","21,439.4","25.37M","1.41%"
"02/23/2024","21,515.1","21,628.8","21,856.1","21,515.1","36.04M","-0.53%"
"02/22/2024","21,628.8","21,742.4","21,818.2","21,628.8","29.59M","-0.87%"
"02/21/2024","21,818.2","22,045.4","22,083.3","21,742.4","41.69M","-1.37%"
"02/20/2024","22,121.2","22,121.2","22,234.8","22,007.6","28.24M","0.00%"
"02/19/2024","22,121.2","21,704.5","22,272.7","21,553.0","55.80M","2.10%"
"02/16/2024","21,666.7","21,780.3","21,818.2","21,666.7","22.07M","-0.35%"
"02/15/2024","21,742.4","21,439.4","21,893.9","21,401.5","48.82M","1.95%"
"02/07/2024","21,325.8","21,250.0","21,439.4","21,250.0","18.23M","0.36%"
"02/06/2024","21,250.0","21,325.8","21,401.5","21,212.1","19.35M","0.18%"
"02/05/2024","21,212.1","21,136.4","21,439.4","21,136.4","21.43M","0.36%"
"02/02/2024","21,136.4","20,984.8","21,287.9","20,984.8","18.69M","0.18%"
"02/01/2024","21,098.5","21,022.7","21,287.9","20,984.8","14.04M","0.36%"
"01/31/2024","21,022.7","21,174.2","21,287.9","21,022.7","32.28M","-0.89%"
"01/30/2024","21,212.1","21,212.1","21,287.9","21,098.5","23.14M","0.00%"
"01/29/2024","21,212.1","21,477.3","21,515.1","21,212.1","28.48M","-1.23%"
"01/26/2024","21,477.3","21,515.1","21,590.9","21,401.5","18.97M","0.35%"
"01/25/2024","21,401.5","21,401.5","21,515.1","21,212.1","20.10M","0.00%"
"01/24/2024","21,401.5","21,439.4","21,590.9","21,401.5","21.30M","-0.35%"
"01/23/2024","21,477.3","21,553.0","21,590.9","21,401.5","28.62M","0.18%"
"01/22/2024","21,439.4","21,212.1","21,704.5","21,098.5","87.21M","1.80%"
"01/19/2024","21,060.6","21,022.7","21,136.4","20,909.1","19.62M","0.54%"
"01/18/2024","20,947.0","20,984.8","21,098.5","20,909.1","16.68M","0.00%"
"01/17/2024","20,947.0","21,098.5","21,174.2","20,947.0","30.90M","-0.54%"
"01/16/2024","21,060.6","20,530.3","21,060.6","20,492.4","26.09M","2.58%"
"01/15/2024","20,530.3","20,606.1","20,795.4","20,530.3","16.50M","-0.18%"
"01/12/2024","20,568.2","20,719.7","20,795.4","20,492.4","37.79M","-1.27%"
"01/11/2024","20,833.3","20,795.4","20,947.0","20,757.6","20.15M","0.55%"
"01/10/2024","20,719.7","20,984.8","21,022.7","20,643.9","43.09M","-1.26%"
"01/09/2024","20,984.8","21,136.4","21,174.2","20,833.3","37.78M","-0.54%"
"01/08/2024","21,098.5","21,174.2","21,401.5","21,098.5","41.24M","0.18%"
"01/05/2024","21,060.6","21,022.7","21,136.4","20,871.2","22.88M","0.18%"
"01/04/2024","21,022.7","21,060.6","21,287.9","20,984.8","50.87M","-0.18%"
"01/03/2024","21,060.6","20,757.6","21,060.6","20,757.6","24.52M","1.28%"
"01/02/2024","20,795.4","21,287.9","21,325.8","20,795.4","29.29M","-1.79%"
"12/29/2023","21,174.2","21,174.2","21,287.9","21,060.6","27.02M","0.00%"
"12/28/2023","21,174.2","21,022.7","21,363.6","20,947.0","41.33M","0.72%"
"12/27/2023","21,022.7","21,098.5","21,212.1","21,022.7","26.20M","-0.18%"
"12/26/2023","21,060.6","20,757.6","21,136.4","20,757.6","44.54M","1.28%"
"12/25/2023","20,795.4","20,568.2","20,909.1","20,568.2","26.94M","1.48%"
"12/22/2023","20,492.4","20,606.1","20,719.7","20,492.4","23.01M","-0.55%"
"12/21/2023","20,606.1","20,530.3","20,681.8","20,416.7","18.89M","0.00%"
"12/20/2023","20,606.1","20,606.1","20,719.7","20,530.3","23.31M","0.00%"
"12/19/2023","20,606.1","20,151.5","20,606.1","20,113.6","27.05M","2.26%"
"12/18/2023","20,151.5","20,378.8","20,454.5","20,151.5","19.64M","-0.75%"
"12/15/2023","20,303.0","20,530.3","20,606.1","20,265.1","45.79M","-0.92%"
"12/14/2023","20,492.4","20,871.2","20,871.2","20,492.4","41.95M","-1.10%"
"12/13/2023","20,719.7","21,287.9","21,363.6","20,681.8","44.02M","-2.15%"
"12/12/2023","21,174.2","20,833.3","21,363.6","20,833.3","41.82M","1.64%"
"12/11/2023","20,833.3","20,984.8","21,060.6","20,681.8","23.56M","-0.72%"
"12/08/2023","20,984.8","21,060.6","21,401.5","20,833.3","69.67M","0.36%"
"12/07/2023","20,909.1","20,947.0","21,136.4","20,416.7","65.25M","0.00%"
"12/06/2023","20,909.1","20,643.9","20,909.1","20,606.1","24.62M","1.28%"
"12/05/2023","20,643.9","20,833.3","20,871.2","20,568.2","29.71M","-0.91%"
"12/04/2023","20,833.3","20,606.1","21,022.7","20,492.4","55.89M","2.23%"
"12/01/2023","20,378.8","20,303.0","20,530.3","20,037.9","20.33M","1.32%"
"11/30/2023","20,113.6","20,530.3","20,606.1","20,113.6","27.99M","-1.67%"
"11/29/2023","20,454.5","20,227.3","20,530.3","20,189.4","29.70M","1.12%"
"11/28/2023","20,227.3","20,000.0","20,227.3","19,734.8","24.90M","1.52%"
"11/27/2023","19,924.2","20,075.8","20,265.1","19,848.5","22.08M","-0.38%"
"11/24/2023","20,000.0","19,697.0","20,000.0","19,356.1","34.62M","2.13%"
"11/23/2023","19,583.3","20,681.8","20,719.7","19,583.3","28.62M","-4.96%"
"11/22/2023","20,606.1","20,454.5","20,606.1","20,378.8","22.46M","0.55%"
"11/21/2023","20,492.4","20,454.5","20,833.3","20,416.7","35.25M","1.50%"
"11/20/2023","20,189.4","19,772.7","20,378.8","19,772.7","24.09M","0.57%"
"11/17/2023","20,075.8","20,606.1","20,757.6","19,924.2","50.86M","-2.57%"
"11/16/2023","20,606.1","20,340.9","20,606.1","20,303.0","21.46M","0.74%"
"11/15/2023","20,454.5","20,871.2","21,060.6","20,454.5","45.69M","0.00%"
"11/14/2023","20,454.5","20,757.6","20,833.3","20,227.3","30.70M","-0.74%"
"11/13/2023","20,606.1","20,075.8","20,909.1","20,075.8","58.08M","2.64%"
"11/10/2023","20,075.8","20,000.0","20,530.3","19,962.1","37.00M","-0.75%"
"11/09/2023","20,227.3","20,416.7","20,757.6","20,151.5","41.40M","-0.93%"
"11/08/2023","20,416.7","19,545.4","20,416.7","19,393.9","46.00M","4.46%"
"11/07/2023","19,545.4","19,545.4","19,848.5","19,280.3","26.22M","0.19%"
"11/06/2023","19,507.6","19,204.5","19,621.2","19,090.9","26.90M","2.59%"
"11/03/2023","19,015.1","19,242.4","19,318.2","18,750.0","27.06M","-0.59%"
"11/02/2023","19,128.8","18,333.3","19,393.9","18,257.6","35.17M","5.43%"
"11/01/2023","18,143.9","17,424.2","18,143.9","17,386.4","25.27M","4.13%"
"10/31/2023","17,424.2","17,803.0","17,803.0","17,348.5","27.45M","0.00%"
"10/30/2023","17,424.2","17,689.4","17,992.4","17,424.2","21.35M","-1.50%"
"10/27/2023","17,689.4","17,613.6","17,803.0","17,310.6","19.82M","2.41%"
"10/26/2023","17,272.7","18,030.3","18,068.2","17,121.2","40.96M","-5.20%"
"10/25/2023","18,219.7","18,219.7","18,636.4","18,219.7","15.92M","0.21%"
"10/24/2023","18,181.8","18,219.7","18,484.8","17,916.7","12.82M","0.00%"
"10/23/2023","18,181.8","18,447.0","18,447.0","17,954.5","15.77M","-1.44%"
"10/20/2023","18,447.0","17,954.5","18,447.0","17,689.4","21.61M","2.74%"
"10/19/2023","17,954.5","18,257.6","18,333.3","17,765.1","27.47M","-1.25%"
"10/18/2023","18,181.8","18,787.9","18,901.5","17,575.8","40.83M","-3.23%"
"10/17/2023","18,787.9","19,090.9","19,280.3","18,787.9","19.41M","-0.80%"
"10/16/2023","18,939.4","19,507.6","19,545.4","18,939.4","21.39M","-2.91%"
"10/13/2023","19,507.6","19,393.9","19,507.6","18,977.3","25.84M","-0.19%"
"10/12/2023","19,545.4","19,924.2","19,924.2","19,393.9","29.11M","-1.53%"
"10/11/2023","19,848.5","19,810.6","19,886.4","19,545.4","17.82M","0.77%"
"10/10/2023","19,697.0","19,469.7","19,886.4","19,393.9","26.41M","1.96%"
"10/09/2023","19,318.2","18,901.5","19,393.9","18,901.5","15.09M","2.20%"
"10/06/2023","18,901.5","18,825.8","19,166.7","18,674.2","20.13M","0.20%"
"10/05/2023","18,863.6","19,242.4","19,318.2","18,825.8","13.76M","-1.39%"
"10/04/2023","19,128.8","18,560.6","19,318.2","18,181.8","27.85M","1.81%"
"10/03/2023","18,787.9","19,772.7","19,772.7","18,712.1","53.64M","-5.34%"
"10/02/2023","19,848.5","19,924.2","20,037.9","19,697.0","15.06M","-0.38%"
"09/29/2023","19,924.2","20,303.0","20,340.9","19,886.4","19.83M","-1.13%"
"09/28/2023","20,151.5","20,151.5","20,340.9","19,848.5","21.86M","0.38%"
"09/27/2023","20,075.8","19,810.6","20,227.3","19,810.6","26.83M","1.15%"
"09/26/2023","19,848.5","19,583.3","20,303.0","19,583.3","40.71M","0.77%"
"09/25/2023","19,697.0","20,454.5","20,833.3","19,469.7","48.67M","-4.76%"
"09/22/2023","20,681.8","21,022.7","21,174.2","20,265.1","66.77M","-3.87%"
"09/21/2023","21,515.1","21,515.1","22,045.4","21,325.8","56.66M","0.00%"
"09/20/2023","21,515.1","21,325.8","21,628.8","21,250.0","35.11M","0.89%"
"09/19/2023","21,325.8","21,212.1","21,325.8","20,833.3","27.76M","1.99%"
"09/18/2023","20,909.1","20,909.1","21,287.9","20,606.1","27.58M","0.00%"
"09/15/2023","20,909.1","21,136.4","21,287.9","20,909.1","32.67M","-0.72%"
"09/14/2023","21,060.6","21,515.1","21,628.8","21,022.7","45.78M","-2.11%"
"09/13/2023","21,515.1","21,818.2","22,272.7","21,401.5","64.94M","-1.22%"
"09/12/2023","21,780.3","21,212.1","21,780.3","20,984.8","29.85M","2.68%"
"09/11/2023","21,212.1","21,969.7","22,007.6","21,022.7","62.96M","-2.61%"
"09/08/2023","21,780.3","21,590.9","22,083.3","21,515.1","44.61M","0.35%"
"09/07/2023","21,704.5","21,969.7","22,197.0","21,590.9","44.45M","-1.21%"
"09/06/2023","21,969.7","21,022.7","21,969.7","20,757.6","69.40M","4.32%"
"09/05/2023","21,060.6","21,060.6","21,174.2","20,643.9","32.34M","0.72%"
"08/31/2023","20,909.1","20,757.6","21,136.4","20,681.8","34.23M","1.47%"
"08/30/2023","20,606.1","20,454.5","20,643.9","20,265.1","26.59M","0.74%"
"08/29/2023","20,454.5","20,378.8","20,568.2","20,227.3","23.72M","0.56%"
"08/28/2023","20,340.9","19,697.0","20,340.9","19,697.0","30.12M","3.47%"
"08/25/2023","19,659.1","19,848.5","20,000.0","19,659.1","28.84M","-1.33%"
"08/24/2023","19,924.2","19,431.8","19,924.2","19,393.9","21.91M","2.53%"
"08/23/2023","19,431.8","19,962.1","20,037.9","19,431.8","28.74M","-1.91%"
"08/22/2023","19,810.6","19,848.5","19,962.1","19,015.1","46.43M","-0.19%"
"08/21/2023","19,848.5","20,037.9","20,113.6","19,621.2","41.50M","-1.13%"
"08/18/2023","20,075.8","21,136.4","21,212.1","19,848.5","61.19M","-5.69%"
"08/17/2023","21,287.9","21,212.1","21,742.4","21,212.1","61.52M","0.54%"
"08/16/2023","21,174.2","21,174.2","21,212.1","20,947.0","19.79M","0.00%"
"08/15/2023","21,174.2","21,325.8","21,401.5","21,098.5","23.68M","-0.71%"
"08/14/2023","21,325.8","21,060.6","21,477.3","20,947.0","59.33M","1.62%"
"08/11/2023","20,984.8","20,757.6","21,022.7","20,568.2","30.86M","1.28%"
"08/10/2023","20,719.7","21,136.4","21,136.4","20,681.8","22.53M","-1.62%"
"08/09/2023","21,060.6","20,606.1","21,098.5","20,492.4","56.31M","2.21%"
"08/08/2023","20,606.1","20,909.1","21,136.4","20,568.2","33.75M","-1.27%"
"08/07/2023","20,871.2","20,871.2","21,022.7","20,681.8","30.48M","0.73%"
"08/04/2023","20,719.7","20,303.0","20,833.3","20,303.0","29.27M","1.86%"
"08/03/2023","20,340.9","20,719.7","20,833.3","20,075.8","76.60M","-2.36%"
"08/02/2023","20,833.3","20,757.6","21,098.5","20,643.9","24.45M","0.00%"
"08/01/2023","20,833.3","21,287.9","21,287.9","20,833.3","36.98M","-2.48%"
"07/31/2023","21,363.6","21,363.6","21,401.5","20,719.7","60.10M","-0.35%"
"07/28/2023","21,439.4","21,515.1","21,666.7","21,325.8","29.97M","-0.35%"
"07/27/2023","21,515.1","21,515.1","21,742.4","21,287.9","28.14M","0.00%"
"07/26/2023","21,515.1","21,401.5","21,553.0","21,325.8","30.19M","0.53%"
"07/25/2023","21,401.5","21,401.5","21,477.3","21,212.1","26.70M","0.00%"
"07/24/2023","21,401.5","21,553.0","21,666.7","21,212.1","22.66M","-0.53%"
"07/21/2023","21,515.1","21,477.3","21,515.1","21,287.9","24.36M","0.71%"
"07/20/2023","21,363.6","20,681.8","21,363.6","20,681.8","40.74M","2.92%"
"07/19/2023","20,757.6","20,530.3","20,984.8","20,492.4","20.30M","0.74%"
"07/18/2023","20,606.1","20,681.8","20,719.7","20,492.4","16.37M","-0.37%"
"07/17/2023","20,681.8","20,984.8","21,022.7","20,606.1","16.55M","-0.73%"
"07/14/2023","20,833.3","20,568.2","20,833.3","20,492.4","22.54M","1.66%"
"07/13/2023","20,492.4","20,833.3","20,833.3","20,378.8","18.49M","0.19%"
"07/12/2023","20,454.5","20,681.8","20,795.4","20,189.4","36.64M","-1.10%"
"07/11/2023","20,681.8","21,060.6","21,250.0","20,643.9","31.70M","-1.44%"
"07/10/2023","20,984.8","20,795.4","21,174.2","20,719.7","32.03M","0.91%"
"07/07/2023","20,795.4","20,378.8","20,795.4","20,075.8","29.85M","1.67%"
"07/06/2023","20,454.5","20,378.8","20,568.2","20,075.8","36.45M","0.19%"
"07/05/2023","20,416.7","20,000.0","20,606.1","19,886.4","41.98M","2.67%"
"07/04/2023","19,886.4","19,810.6","19,886.4","19,621.2","26.04M","0.19%"
"07/03/2023","19,848.5","19,848.5","20,037.9","19,621.2","22.52M","0.19%"
"06/30/2023","19,810.6","19,469.7","19,848.5","19,431.8","30.45M","1.36%"
"06/29/2023","19,545.4","20,189.4","20,227.3","19,545.4","48.58M","-3.01%"
"06/28/2023","20,151.5","19,697.0","20,227.3","19,621.2","40.01M","3.10%"
"06/27/2023","19,545.4","19,204.5","19,545.4","19,015.1","26.32M","2.38%"
"06/26/2023","19,090.9","19,242.4","19,318.2","18,712.1","26.93M","-0.79%"
"06/23/2023","19,242.4","18,825.8","19,356.1","18,750.0","38.49M","2.21%"
"06/22/2023","18,825.8","18,712.1","18,901.5","18,447.0","30.41M","1.02%"
"06/21/2023","18,636.4","17,954.5","18,674.2","17,803.0","47.00M","4.02%"
"06/20/2023","17,916.7","17,689.4","17,916.7","17,651.5","19.28M","1.28%"
"06/19/2023","17,689.4","17,765.1","17,803.0","17,651.5","17.40M","-0.43%"
"06/16/2023","17,765.1","17,613.6","18,030.3","17,537.9","43.57M","1.30%"
"06/15/2023","17,537.9","17,424.2","17,613.6","17,424.2","23.06M","0.22%"
"06/14/2023","17,500.0","17,765.1","17,765.1","17,500.0","30.99M","-1.28%"
"06/13/2023","17,727.3","17,424.2","17,765.1","17,348.5","48.77M","1.96%"
"06/12/2023","17,386.4","17,500.0","17,537.9","17,045.4","29.33M","0.22%"
"06/09/2023","17,348.5","17,272.7","17,348.5","17,045.4","31.51M","0.44%"
"06/08/2023","17,272.7","17,197.0","17,537.9","17,197.0","56.13M","0.88%"
"06/07/2023","17,121.2","16,666.7","17,272.7","16,666.7","73.28M","3.91%"
"06/06/2023","16,477.3","16,439.4","16,553.0","16,325.8","15.58M","0.46%"
"06/05/2023","16,401.5","16,515.1","16,704.5","16,363.6","26.46M","0.23%"
"06/02/2023","16,363.6","16,287.9","16,515.1","16,250.0","24.90M","0.93%"
"06/01/2023","16,212.1","16,022.7","16,212.1","15,947.0","14.30M","0.94%"
"05/31/2023","16,060.6","16,212.1","16,250.0","16,022.7","17.27M","-0.70%"
"05/30/2023","16,174.2","16,287.9","16,363.6","16,098.5","17.76M","-0.47%"
"05/29/2023","16,250.0","16,136.4","16,250.0","16,060.6","14.64M","1.66%"
"05/26/2023","15,984.8","16,136.4","16,212.1","15,795.5","21.24M","-0.47%"
"05/25/2023","16,060.6","16,136.4","16,250.0","16,060.6","17.50M","-0.47%"
"05/24/2023","16,136.4","16,590.9","16,590.9","16,136.4","26.76M","-1.84%"
"05/23/2023","16,439.4","16,628.8","16,704.5","16,363.6","17.98M","-0.91%"
"05/22/2023","16,590.9","16,515.1","16,742.4","16,477.3","19.63M","0.46%"
"05/19/2023","16,515.1","16,666.7","16,742.4","16,401.5","15.20M","-0.68%"
"05/18/2023","16,628.8","16,590.9","16,818.2","16,515.1","24.57M","0.69%"
"05/17/2023","16,515.1","16,666.7","16,742.4","16,477.3","34.32M","-0.91%"
"05/16/2023","16,666.7","16,742.4","16,893.9","16,590.9","23.50M","-0.45%"
"05/15/2023","16,742.4","17,007.6","17,121.2","16,742.4","23.35M","-1.12%"
"05/12/2023","16,931.8","16,477.3","17,045.4","16,363.6","59.54M","2.76%"
"05/11/2023","16,477.3","16,515.1","16,628.8","16,363.6","18.00M","0.23%"
"05/10/2023","16,439.4","16,515.1","16,590.9","16,401.5","11.54M","-0.46%"
"05/09/2023","16,515.1","16,363.6","16,780.3","16,363.6","29.59M","0.93%"
"05/08/2023","16,363.6","16,325.8","16,477.3","16,250.0","13.80M","0.70%"
"05/05/2023","16,250.0","16,136.4","16,439.4","16,060.6","14.24M","0.70%"
"05/04/2023","16,136.4","16,250.0","16,363.6","16,060.6","21.84M","-1.62%"
"04/28/2023","16,401.5","16,439.4","16,515.1","16,212.1","20.79M","-0.23%"
"04/27/2023","16,439.4","16,666.7","16,666.7","16,363.6","22.62M","-1.36%"
"04/26/2023","16,666.7","15,947.0","16,666.7","15,833.3","35.40M","4.51%"
"04/25/2023","15,947.0","15,757.6","16,098.5","15,681.8","24.37M","1.94%"
"04/24/2023","15,643.9","15,681.8","15,757.6","15,568.2","13.96M","-0.24%"
